148.68666332812313, 0.23445484649033155
154.2055851258806, 0.33379665590123064
161.41729000372067, 0.48464903315481855
167.18476071513783, 0.6207841053104941
172.31885766466522, 0.7628980826621969
177.18283684757932, 0.8967335758963246
182.04664699559567, 1.031948816483382
187.1814538916936, 1.1682678549527825
192.3163622087302, 1.303759045010425
197.99373731964369, 1.4375945382445527
204.48494784929076, 1.5678426883610648
210.98048567232036, 1.66276930624259
217.80462733658666, 1.7312047749478765
224.52545487134475, 1.757695924124116
230.85231840440076, 1.7540165978496383
237.54452269647226, 1.7190629982420997
244.73864794494574, 1.6445566411839256
251.3925376601927, 1.5534933158906012
257.6410140766629, 1.4519439107150158
264.70599666325114, 1.325007154245534
270.504299340019, 1.2094763092269325
277.7511634765921, 1.073341237071256
284.2732059715898, 0.9519234700134911
290.79524846658745, 0.8305057029557252
297.5880848677894, 0.711847430603818
304.9225090813999, 0.5987081476636282
311.0789854375184, 0.5104043170761621
317.9582099404666, 0.4243080822533827
324.20262951939065, 0.3558726135480974
330.71757254868254, 0.2924042353133558
337.36740542638336, 0.23445484649033155
344.1967533655005, 0.18662360492212127
350.52744835623895, 0.15167000531458275
357.2554429706619, 0.11965986672662599
364.2267126099345, 0.0937206164915585
371.1432825562935, 0.07164465884469173
